Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Feelslikemax,Feelslikemin,Feelslike,Dew,Humidity,Precip,Precipprob,Precipcover,Snow,Snowdepth,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Severerisk,Sunrise,SunriseEpoch,Sunset,SunsetEpoch,Moonphase,Conditions,Description,Icon,Stations,Source
2024-03-24,1711213200,26.3,24.0,24.7,26.3,24.0,24.7,23.5,92.9,0.196,100.0,8.33,0.0,0.0,34.2,18.4,107.9,1010.4,90.6,5.1,127.8,11.2,5.0,30.0,05:56:55,1711234615,18:09:01,1711278541,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-03-25,1711299600,30.0,23.0,26.3,34.5,23.0,27.8,23.6,85.9,0.103,100.0,8.33,0.0,0.0,36.0,22.3,122.0,1011.9,74.3,7.2,165.7,14.4,7.0,30.0,05:56:00,1711320960,18:09:19,1711364959,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-03-26,1711386000,30.0,23.0,26.5,33.3,23.0,27.8,22.5,80.0,0.1,100.0,4.17,0.0,0.0,33.1,24.1,136.1,1015.4,64.1,8.0,138.6,12.0,5.0,10.0,05:55:06,1711407306,18:09:37,1711451377,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-03-27,1711472400,29.0,24.0,26.0,32.7,24.0,27.2,22.8,82.9,0.5,100.0,4.17,0.0,0.0,40.3,24.1,131.5,1014.4,73.3,7.7,154.3,13.4,6.0,30.0,05:54:11,1711493651,18:09:55,1711537795,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-03-28,1711558800,26.0,23.0,24.4,26.0,23.0,24.4,22.9,91.6,3.6,100.0,41.67,0.0,0.0,35.6,18.4,90.0,1012.6,82.1,5.5,95.8,8.2,5.0,60.0,05:53:17,1711579997,18:10:14,1711624214,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', 'VVNB']",obs
2024-03-29,1711645200,27.0,21.0,23.2,29.1,21.0,23.3,21.5,90.4,0.7,100.0,16.67,0.0,0.0,48.2,25.9,33.9,1013.2,60.0,7.1,208.7,18.1,9.0,30.0,05:52:23,1711666343,18:10:32,1711710632,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['VVNB'],obs
2024-03-30,1711731600,30.0,22.0,25.4,35.0,22.0,27.1,22.9,86.4,0.4,100.0,16.67,0.0,0.0,29.5,20.5,116.2,1010.6,75.1,6.5,206.0,17.7,9.0,60.0,05:51:29,1711752689,18:10:50,1711797050,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['VVNB', 'remote']",obs
2024-03-31,1711818000,32.0,24.0,27.4,40.5,24.0,30.2,24.4,84.5,0.0,0.0,0.0,0.0,0.0,34.6,18.4,95.2,1007.5,65.7,5.2,280.8,24.3,10.0,60.0,05:50:35,1711839035,18:11:08,1711883468,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['VVNB'],obs
2024-04-01,1711904400,33.0,24.5,27.8,42.0,24.5,31.1,24.6,83.6,0.0,0.0,0.0,0.0,0.0,51.5,18.4,96.7,1004.0,57.0,6.7,288.4,25.0,9.0,30.0,05:49:41,1711925381,18:11:26,1711969886,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VVNB', 'remote']",obs
2024-04-02,1711990800,33.0,25.0,27.6,42.0,25.0,30.7,24.6,84.2,0.0,0.0,0.0,0.0,0.0,38.2,20.5,99.6,1002.8,52.0,7.9,308.8,26.8,10.0,30.0,05:48:47,1712011727,18:11:45,1712056305,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-03,1712077200,32.4,26.0,28.1,41.1,26.0,32.0,25.1,84.1,0.0,0.0,0.0,0.0,0.0,31.3,20.5,96.2,1004.3,84.2,7.6,305.4,26.5,10.0,60.0,05:47:54,1712098074,18:12:03,1712142723,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-04,1712163600,31.0,26.0,27.8,39.1,26.0,31.4,25.3,86.8,0.0,0.0,0.0,0.0,0.0,29.5,20.5,107.8,1005.1,95.5,7.8,302.2,26.1,10.0,75.0,05:47:01,1712184421,18:12:21,1712229141,0.84,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-05,1712250000,28.0,25.0,26.7,32.7,25.0,28.9,24.9,89.6,0.196,100.0,8.33,0.0,0.0,34.9,24.1,135.4,1007.2,97.5,8.0,56.3,4.8,2.0,60.0,05:46:08,1712270768,18:12:40,1712315560,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-06,1712336400,28.0,24.0,25.7,32.0,24.0,26.8,24.0,90.4,0.995,100.0,8.33,0.0,0.0,40.3,22.3,136.5,1008.6,97.3,7.4,71.2,6.2,3.0,30.0,05:45:16,1712357116,18:12:58,1712401978,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-07,1712422800,25.5,23.0,24.2,25.5,23.0,24.2,23.7,96.8,0.209,100.0,8.33,0.0,0.0,37.1,16.6,93.0,1007.7,94.8,3.6,81.2,6.8,5.0,15.0,05:44:23,1712443463,18:13:17,1712488397,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-08,1712509200,24.3,21.0,22.9,24.3,21.0,22.9,20.1,85.1,0.877,100.0,8.33,0.0,0.0,28.8,24.1,44.9,1011.9,99.5,8.7,18.2,1.6,1.0,10.0,05:43:32,1712529812,18:13:36,1712574816,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-09,1712595600,25.0,21.0,23.0,25.0,21.0,23.0,20.5,86.1,1.005,100.0,12.5,0.0,0.0,20.9,16.6,38.8,1014.6,97.7,9.2,31.0,2.6,1.0,10.0,05:42:40,1712616160,18:13:54,1712661234,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-10,1712682000,24.7,21.9,23.2,24.7,21.9,23.2,21.8,92.0,0.209,100.0,12.5,0.0,0.0,28.1,9.4,99.2,1014.5,88.9,5.0,108.7,9.3,4.0,10.0,05:41:49,1712702509,18:14:13,1712747653,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-11,1712768400,29.4,23.0,25.5,34.0,23.0,26.8,23.6,89.4,0.2,100.0,8.33,0.0,0.0,38.5,18.4,119.5,1013.2,76.0,5.5,148.1,12.9,7.0,30.0,05:40:58,1712788858,18:14:33,1712834073,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-12,1712854800,31.0,24.0,27.1,36.5,24.0,29.4,24.0,83.9,0.3,100.0,8.33,0.0,0.0,40.3,18.4,133.7,1011.4,84.6,8.0,189.1,16.3,6.0,60.0,05:40:08,1712875208,18:14:52,1712920492,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-13,1712941200,31.0,25.9,27.6,39.1,25.9,30.7,24.5,83.5,0.1,100.0,4.17,0.0,0.0,43.6,22.3,136.7,1008.5,87.4,9.2,181.3,15.7,7.0,75.0,05:39:18,1712961558,18:15:11,1713006911,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-14,1713027600,30.6,26.0,27.4,37.4,26.0,30.7,25.2,87.7,0.2,100.0,4.17,0.0,0.0,46.4,22.3,113.1,1008.6,95.2,7.6,227.3,19.7,10.0,100.0,05:38:29,1713047909,18:15:31,1713093331,0.18,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-15,1713114000,29.4,26.0,27.1,35.6,26.0,29.6,24.9,88.1,1.5,100.0,12.5,0.0,0.0,54.4,20.5,120.4,1009.7,92.4,7.8,220.9,19.1,10.0,75.0,05:37:40,1713134260,18:15:51,1713179751,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-16,1713200400,33.0,25.0,28.3,38.1,25.0,30.6,23.6,78.0,2.947,100.0,4.17,0.0,0.0,39.6,25.9,135.7,1007.9,37.3,10.0,303.5,26.2,10.0,75.0,05:36:52,1713220612,18:16:11,1713266171,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-17,1713286800,30.0,25.0,27.3,37.4,25.0,30.3,25.1,88.3,0.2,100.0,8.33,0.0,0.0,35.3,20.5,121.6,1006.7,89.2,8.0,181.1,15.6,8.0,75.0,05:36:04,1713306964,18:16:31,1713352591,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-18,1713373200,32.0,24.0,27.3,39.2,24.0,29.9,24.5,86.0,13.807,100.0,8.33,0.0,0.0,54.7,24.1,122.9,1004.9,57.6,8.0,276.9,23.9,10.0,100.0,05:35:17,1713393317,18:16:51,1713439011,0.31,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-19,1713459600,32.7,26.0,28.4,42.1,26.0,33.5,25.6,85.5,0.0,0.0,0.0,0.0,0.0,49.3,24.1,119.8,1002.3,75.6,8.3,256.0,22.0,9.0,100.0,05:34:30,1713479670,18:17:12,1713525432,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-20,1713546000,34.2,24.0,28.9,45.3,24.0,34.6,25.6,83.3,8.784,100.0,4.17,0.0,0.0,57.6,38.9,96.7,1002.2,76.4,8.2,275.5,23.8,10.0,75.0,05:33:44,1713566024,18:17:33,1713611853,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-21,1713632400,32.0,24.0,27.3,42.3,24.0,31.0,24.8,86.7,40.014,100.0,4.17,0.0,0.0,30.6,22.3,94.8,1004.2,89.4,8.7,254.7,21.9,10.0,75.0,05:32:59,1713652379,18:17:54,1713698274,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-22,1713718800,29.0,24.0,26.7,34.5,24.0,29.1,24.3,87.0,0.048,100.0,8.33,0.0,0.0,29.2,14.8,91.1,1006.0,96.0,9.0,212.3,18.3,7.0,60.0,05:32:14,1713738734,18:18:15,1713784695,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-23,1713805200,31.5,26.0,28.2,39.1,26.0,32.2,25.0,83.7,4.4,100.0,54.17,0.0,0.0,32.4,18.4,86.4,1006.1,90.3,8.2,133.0,11.5,7.0,75.0,05:31:30,1713825090,18:18:36,1713871116,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-24,1713891600,28.5,23.0,25.7,33.3,23.0,26.2,23.8,89.5,2.93,100.0,12.5,0.0,0.0,27.0,13.0,65.3,1006.9,81.7,8.2,108.0,9.3,6.0,60.0,05:30:47,1713911447,18:18:58,1713957538,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-25,1713978000,34.0,25.0,28.9,45.8,25.0,34.4,25.7,84.1,5.863,100.0,8.33,0.0,0.0,33.1,20.5,113.9,1004.0,65.6,7.5,309.3,26.7,10.0,75.0,05:30:05,1713997805,18:19:20,1714043960,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-26,1714064400,36.5,27.0,31.0,48.1,31.2,39.7,26.7,79.5,0.0,0.0,0.0,0.0,0.0,40.3,18.4,111.3,1001.0,49.9,7.0,291.0,24.9,10.0,60.0,05:29:23,1714084163,18:19:42,1714130382,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-27,1714150800,40.0,27.0,32.2,44.7,31.2,38.6,24.7,69.9,0.0,0.0,0.0,0.0,0.0,38.9,16.6,97.3,999.6,8.8,7.7,330.6,28.6,10.0,30.0,05:28:42,1714170522,18:20:04,1714216804,0.61,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-28,1714237200,35.6,27.0,30.6,51.0,30.6,39.6,26.9,81.3,0.0,0.0,0.0,0.0,0.0,32.8,20.5,97.8,1002.0,45.5,10.1,325.7,28.1,10.0,60.0,05:28:02,1714256882,18:20:27,1714303227,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-29,1714323600,34.0,28.0,30.2,49.5,34.4,39.4,27.2,84.6,0.0,0.0,0.0,0.0,0.0,37.1,20.5,107.9,1002.1,67.5,9.6,291.8,25.3,10.0,75.0,05:27:22,1714343242,18:20:49,1714389649,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-04-30,1714410000,37.0,27.0,31.1,50.2,31.2,40.1,26.8,78.8,0.0,0.0,0.0,0.0,0.0,35.3,18.4,84.6,999.1,42.0,9.5,300.3,25.9,10.0,30.0,05:26:44,1714429604,18:21:12,1714476072,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-01,1714496400,28.0,24.0,26.0,31.5,24.0,27.1,22.8,83.0,6.5,100.0,62.5,0.0,0.0,36.7,18.4,41.9,1004.9,90.1,9.5,57.4,4.9,2.0,10.0,05:26:06,1714515966,18:21:36,1714562496,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-02,1714582800,26.2,22.0,24.1,26.2,22.0,24.1,22.5,91.2,32.82,100.0,8.33,0.0,0.0,24.5,16.6,61.7,1008.1,88.8,8.4,34.3,3.0,1.0,10.0,05:25:29,1714602329,18:21:59,1714648919,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-03,1714669200,27.7,23.0,25.1,30.9,23.0,25.6,23.6,91.7,34.457,100.0,12.5,0.0,0.0,39.6,22.3,103.0,1007.8,93.4,7.9,91.8,8.0,6.0,60.0,05:24:53,1714688693,18:22:23,1714735343,0.83,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-04,1714755600,33.0,25.0,28.2,42.1,25.0,32.1,25.1,84.2,0.2,100.0,8.33,0.0,0.0,29.5,22.3,117.8,1004.6,72.1,8.8,307.8,26.5,10.0,100.0,05:24:18,1714775058,18:22:46,1714821766,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-05,1714842000,28.7,24.0,26.5,31.4,24.0,27.8,22.2,77.5,2.6,100.0,37.5,0.0,0.0,25.6,16.6,53.5,1008.3,84.5,9.9,54.8,4.9,3.0,10.0,05:23:43,1714861423,18:23:10,1714908190,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-06,1714928400,28.8,24.2,26.0,32.2,24.2,26.9,23.5,86.6,2.241,100.0,4.17,0.0,0.0,24.5,16.6,52.8,1011.0,79.3,9.3,108.9,9.4,5.0,30.0,05:23:10,1714947790,18:23:35,1714994615,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-07,1715014800,30.4,25.0,27.3,36.7,25.0,30.3,24.6,85.9,4.88,100.0,4.17,0.0,0.0,25.9,13.0,71.2,1012.7,80.9,9.1,253.5,21.9,9.0,30.0,05:22:38,1715034158,18:23:59,1715081039,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-08,1715101200,30.0,26.0,27.2,37.4,26.0,30.4,25.4,89.8,5.216,100.0,4.17,0.0,0.0,32.0,14.8,99.1,1011.7,80.8,7.7,262.8,22.7,9.0,30.0,05:22:06,1715120526,18:24:23,1715167463,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-09,1715187600,31.0,23.0,26.1,37.7,23.0,27.6,23.7,87.1,2.993,100.0,8.33,0.0,0.0,28.8,20.5,74.5,1012.7,88.6,9.5,254.8,22.1,9.0,30.0,05:21:36,1715206896,18:24:48,1715253888,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-10,1715274000,31.7,24.0,27.8,39.1,24.0,31.2,24.5,82.9,0.17,100.0,8.33,0.0,0.0,36.7,24.1,121.0,1011.5,66.2,9.0,241.6,21.0,8.0,30.0,05:21:06,1715293266,18:25:13,1715340313,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-11,1715360400,33.0,26.0,29.1,42.1,26.0,34.7,25.6,82.3,0.6,100.0,8.33,0.0,0.0,36.4,20.5,144.1,1010.7,56.4,9.3,215.3,18.5,7.0,60.0,05:20:38,1715379638,18:25:38,1715426738,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-12,1715446800,34.0,24.6,28.5,43.5,24.6,33.1,25.5,84.8,17.168,100.0,4.17,0.0,0.0,28.8,24.1,103.8,1010.3,70.0,8.6,228.8,19.8,7.0,60.0,05:20:10,1715466010,18:26:03,1715513163,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-13,1715533200,30.1,23.0,26.7,33.9,23.0,28.5,22.9,80.9,142.584,100.0,16.67,0.0,0.0,28.8,16.6,326.4,1012.0,56.5,9.5,274.3,23.7,10.0,10.0,05:19:44,1715552384,18:26:28,1715599588,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-14,1715619600,32.0,24.0,28.1,37.9,24.0,31.1,23.8,78.6,0.6,100.0,20.83,0.0,0.0,31.7,14.8,132.9,1011.2,48.2,9.9,242.3,21.0,9.0,30.0,05:19:18,1715638758,18:26:54,1715686014,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-15,1715706000,31.1,24.0,27.5,39.1,24.0,30.8,25.1,87.2,0.781,100.0,4.17,0.0,0.0,30.6,22.3,92.5,1012.3,75.9,8.2,220.7,19.1,8.0,30.0,05:18:54,1715725134,18:27:19,1715772439,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-16,1715792400,31.0,25.0,27.5,34.8,25.0,29.1,23.2,78.6,0.195,100.0,4.17,0.0,0.0,22.3,16.6,24.4,1012.8,75.8,9.9,204.7,17.6,10.0,10.0,05:18:31,1715811511,18:27:45,1715858865,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-17,1715878800,31.1,25.0,27.9,34.6,25.0,30.1,22.8,74.7,0.1,100.0,4.17,0.0,0.0,30.2,20.5,143.4,1009.9,67.3,9.3,218.8,19.0,7.0,10.0,05:18:08,1715897888,18:28:10,1715945290,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-18,1715965200,32.3,26.9,29.1,41.9,30.6,35.6,26.0,84.0,2.2,100.0,25.0,0.0,0.0,38.2,22.3,133.5,1004.8,89.6,9.9,221.0,19.1,7.0,75.0,05:17:47,1715984267,18:28:36,1716031716,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-19,1716051600,32.0,25.0,28.4,44.1,25.0,34.3,26.2,88.0,43.639,100.0,8.33,0.0,0.0,33.8,25.9,84.1,1002.4,84.9,9.8,233.3,20.1,8.0,75.0,05:17:27,1716070647,18:29:02,1716118142,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-20,1716138000,31.0,25.0,27.7,37.7,25.0,30.9,24.7,84.6,7.832,100.0,8.33,0.0,0.0,26.3,16.6,301.1,1005.8,47.4,8.6,218.2,18.8,8.0,10.0,05:17:08,1716157028,18:29:27,1716204567,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-21,1716224400,34.0,26.0,28.4,42.0,26.0,32.4,24.7,81.4,0.1,100.0,4.17,0.0,0.0,22.0,10.7,63.6,1007.7,64.5,8.4,246.0,21.2,10.0,10.0,05:16:50,1716243410,18:29:53,1716290993,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-22,1716310800,33.2,25.0,28.7,38.3,25.0,31.7,23.8,76.3,0.048,100.0,4.17,0.0,0.0,17.6,16.6,15.7,1008.7,55.1,8.8,225.1,19.6,9.0,10.0,05:16:33,1716329793,18:30:18,1716377418,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-23,1716397200,32.0,25.8,27.9,40.7,25.8,31.5,24.6,82.3,5.861,100.0,8.33,0.0,0.0,25.6,14.8,195.9,1008.1,61.7,8.6,278.5,24.1,10.0,10.0,05:16:17,1716416177,18:30:44,1716463844,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-24,1716483600,35.0,26.0,29.3,39.5,26.0,33.6,24.8,78.6,0.1,100.0,4.17,0.0,0.0,42.5,22.3,127.8,1007.6,57.0,7.7,264.0,22.9,9.0,30.0,05:16:02,1716502562,18:31:09,1716550269,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-25,1716570000,32.0,26.0,28.2,40.2,26.0,33.7,26.2,89.4,13.928,100.0,8.33,0.0,0.0,36.4,20.5,134.4,1007.5,71.0,8.8,101.2,8.9,7.0,30.0,05:15:49,1716588949,18:31:35,1716636695,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-26,1716656400,35.0,26.0,30.7,46.0,26.0,38.9,26.9,81.4,10.821,100.0,8.33,0.0,0.0,31.0,13.0,159.2,1004.9,64.1,9.7,132.0,11.3,7.0,30.0,05:15:36,1716675336,18:32:00,1716723120,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-27,1716742800,36.0,28.0,32.1,44.9,34.5,40.8,26.3,73.2,0.195,100.0,4.17,0.0,0.0,21.2,14.8,235.1,1001.2,59.6,9.5,225.6,19.5,10.0,30.0,05:15:25,1716761725,18:32:25,1716809545,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-28,1716829200,35.0,29.0,31.8,47.3,36.8,41.6,26.9,76.2,0.1,100.0,4.17,0.0,0.0,16.6,14.8,51.8,1000.9,55.3,9.9,91.9,7.9,6.0,60.0,05:15:14,1716848114,18:32:50,1716895970,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-29,1716915600,36.0,29.0,32.0,50.7,36.8,42.8,27.5,78.3,0.9,100.0,16.67,0.0,0.0,39.6,24.1,119.9,1000.7,73.0,10.8,279.3,24.1,10.0,75.0,05:15:05,1716934505,18:33:15,1716982395,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-05-30,1717002000,35.0,26.0,30.2,47.6,26.0,37.9,26.3,80.5,56.605,100.0,4.17,0.0,0.0,47.9,29.5,94.0,1002.0,80.0,9.2,262.4,22.6,8.0,60.0,05:14:57,1717020897,18:33:39,1717068819,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
